id,goals,assists,cleansheets,influence,creativity,threat,ict,minutes,gw
327,0,0,0,0.0,0.0,0.0,0.0,0,13
328,0,0,0,0.0,0.0,0.0,0.0,0,13
342,1,1,0,63.4,37.0,34.0,13.4,90,13
343,0,0,0,0.0,0.1,0.0,0.0,11,13
344,0,1,0,23.8,24.3,4.0,5.2,78,13
345,1,0,0,39.4,14.3,41.0,9.5,81,13
346,0,0,0,0.0,0.0,0.0,0.0,0,13
347,0,0,0,10.2,17.3,0.0,2.8,90,13
348,0,0,0,0.0,0.0,0.0,0.0,0,13
349,0,0,0,3.0,0.0,0.0,0.3,8,13
350,0,0,0,11.2,13.3,10.0,3.5,90,13
351,0,0,0,0.0,0.0,0.0,0.0,0,13
352,0,0,0,0.0,0.0,0.0,0.0,0,13
368,0,0,0,10.4,25.0,21.0,5.6,90,13
369,0,0,0,0.0,0.0,0.0,0.0,0,13
370,0,0,0,3.4,3.9,18.0,2.5,66,13
371,0,0,0,0.0,0.0,0.0,0.0,0,13
372,0,0,0,0.0,0.0,0.0,0.0,0,13
373,0,0,0,9.2,28.3,20.0,5.8,90,13
374,0,0,0,0.0,0.0,0.0,0.0,0,13
375,0,0,0,0.0,0.0,0.0,0.0,0,13
389,1,0,0,39.8,11.7,44.0,9.6,45,13
390,0,0,0,9.4,1.1,2.0,1.3,45,13
391,0,0,0,0.0,0.0,0.0,0.0,0,13
392,0,0,0,0.0,1.2,0.0,0.1,55,13
393,0,1,0,29.2,67.7,3.0,10.0,90,13
394,0,0,0,0.0,0.0,0.0,0.0,0,13
395,0,0,0,20.8,1.4,0.0,2.2,90,13
396,0,1,0,33.6,22.9,0.0,5.7,90,13
397,0,0,0,0.0,0.5,0.0,0.0,26,13
398,0,0,0,0.0,0.0,0.0,0.0,0,13
399,0,0,0,2.6,3.1,2.0,0.8,34,13
400,0,0,0,0.0,0.0,0.0,0.0,0,13
414,0,0,0,8.6,12.5,19.0,4.0,90,13
415,1,0,0,48.6,43.8,8.0,10.0,90,13
416,0,0,0,0.0,0.0,0.0,0.0,0,13
417,0,1,0,32.2,34.3,14.0,8.1,90,13
418,0,0,0,0.0,0.0,0.0,0.0,0,13
419,0,0,0,0.0,0.0,0.0,0.0,0,13
420,0,0,0,17.2,1.1,0.0,1.8,90,13
421,0,0,0,6.6,14.3,12.0,3.3,90,13
422,0,0,0,0.0,0.0,0.0,0.0,0,13
430,0,0,0,0.0,0.0,0.0,0.0,0,13
431,0,0,0,6.0,16.6,6.0,2.9,90,13
432,0,1,0,38.6,22.8,0.0,6.1,90,13
435,0,0,0,0.0,0.0,0.0,0.0,0,13
438,0,0,0,5.0,0.9,28.0,3.4,14,13
441,0,0,0,0.0,0.0,0.0,0.0,0,13
442,0,0,0,0.0,0.0,0.0,0.0,0,13
443,0,1,0,29.8,12.2,0.0,4.2,51,13
448,0,0,1,6.0,13.9,2.0,2.2,90,13
453,0,1,0,17.0,10.6,2.0,3.0,7,13
456,0,0,0,0.0,0.0,0.0,0.0,0,13
462,0,0,0,0.0,0.0,0.0,0.0,0,13
463,0,0,0,1.6,0.6,1.0,0.3,16,13
465,0,0,0,0.0,0.0,0.0,0.0,0,13
469,0,0,0,0.0,0.0,0.0,0.0,0,13
470,0,0,1,10.6,3.8,41.0,5.5,90,13
472,0,0,0,0.0,0.0,0.0,0.0,0,13
476,0,0,0,1.8,1.3,0.0,0.3,45,13
480,0,0,0,0.0,0.0,0.0,0.0,0,13
482,0,0,0,0.0,0.0,0.0,0.0,0,13
483,0,0,0,0.0,0.0,0.0,0.0,0,13
488,0,0,0,4.2,1.7,6.0,1.2,45,13
489,0,0,0,0.0,0.0,0.0,0.0,0,13
490,0,0,0,10.6,0.1,17.0,2.8,7,13
491,0,0,0,0.0,0.0,0.0,0.0,0,13
492,0,0,0,8.0,15.0,4.0,2.7,45,13
497,0,0,0,0.0,0.0,0.0,0.0,0,13
499,0,0,0,0.0,0.0,0.0,0.0,0,13
500,0,0,0,12.0,2.0,29.0,4.3,90,13
505,0,0,0,0.0,1.0,10.0,1.0,45,13
507,0,0,0,2.0,0.0,0.0,0.2,2,13
508,0,0,0,3.2,10.8,32.0,4.6,4,13
510,0,0,0,0.0,0.0,0.0,0.0,0,13
516,0,0,0,17.0,42.3,2.0,6.1,90,13
517,0,0,0,5.0,2.4,0.0,0.7,20,13
522,0,0,0,0.0,0.0,0.0,0.0,0,13
523,0,0,0,0.0,0.0,0.0,0.0,0,13
524,0,0,0,0.0,0.0,0.0,0.0,0,13
525,0,0,0,1.2,0.8,18.0,2.0,23,13
527,0,0,0,0.0,0.0,0.0,0.0,0,13
528,0,0,0,0.0,0.0,0.0,0.0,0,13
533,0,0,0,0.0,0.0,0.0,0.0,0,13
537,0,0,0,0.0,0.0,0.0,0.0,0,13
539,0,0,0,0.0,0.0,0.0,0.0,0,13
540,0,0,0,0.0,0.0,0.0,0.0,0,13
541,0,0,0,0.0,0.0,0.0,0.0,0,13
550,0,0,0,0.0,0.0,0.0,0.0,0,13
557,0,0,0,0.0,0.0,0.0,0.0,0,13
560,0,0,0,0.0,0.0,0.0,0.0,0,13
563,0,0,0,0.0,0.0,0.0,0.0,0,13
11,0,1,0,10.6,11.1,37.0,5.9,90,13
12,2,0,0,80.2,25.4,60.0,16.6,90,13
13,0,0,0,0.0,0.0,0.0,0.0,0,13
26,0,0,0,0.0,0.0,0.0,0.0,0,13
44,0,0,0,0.0,0.0,2.0,0.2,7,13
45,0,0,0,0.0,0.0,0.0,0.0,0,13
46,0,0,0,0.0,0.0,0.0,0.0,0,13
67,0,0,0,1.8,13.4,10.0,2.5,90,13
68,0,0,0,0.0,0.0,0.0,0.0,0,13
69,0,0,0,0.0,0.0,0.0,0.0,0,13
70,1,0,1,33.2,11.1,11.0,5.5,67,13
71,0,0,0,0.0,0.0,0.0,0.0,0,13
90,1,0,1,32.2,1.9,46.0,8.0,90,13
91,1,0,1,42.0,11.8,35.0,8.9,74,13
92,0,0,0,0.0,0.0,0.0,0.0,0,13
110,0,0,0,0.0,0.0,0.0,0.0,0,13
129,0,0,0,0.0,0.8,8.0,0.7,14,13
130,0,0,0,0.0,0.0,0.0,0.0,0,13
146,0,0,0,5.0,13.3,72.0,9.0,90,13
147,0,0,0,8.4,21.3,4.0,3.4,24,13
166,1,1,1,59.0,12.8,95.0,16.7,90,13
167,0,0,0,0.0,0.0,0.0,0.0,0,13
187,1,0,0,35.6,4.0,61.0,10.1,88,13
188,0,0,0,0.4,0.6,0.0,0.1,26,13
210,0,0,0,1.8,22.3,35.0,5.9,76,13
211,0,0,0,0.0,1.3,0.0,0.0,13,13
232,0,0,0,0.0,0.0,0.0,0.0,0,13
233,1,1,0,54.6,20.1,42.0,11.7,90,13
234,1,0,0,33.0,0.3,35.0,6.8,17,13
260,0,0,0,0.0,0.0,0.0,0.0,0,13
261,0,0,0,0.0,0.0,0.0,0.0,0,13
278,0,1,1,16.8,11.3,24.0,5.2,90,13
279,1,0,0,33.0,0.0,17.0,5.0,1,13
298,0,0,0,0.0,1.3,0.0,0.1,12,13
303,0,0,0,14.6,3.9,31.0,5.0,77,13
312,0,0,0,0.0,0.0,0.0,0.0,0,13
313,1,0,0,31.4,11.3,26.0,6.9,72,13
314,0,0,0,3.6,23.0,26.0,5.3,75,13
315,0,0,0,6.4,21.4,4.0,3.2,17,13
316,0,0,0,0.0,0.0,0.0,0.0,0,13
338,1,0,0,44.2,12.5,30.0,8.7,90,13
339,0,0,0,0.0,0.0,0.0,0.0,0,13
362,0,0,0,0.4,0.3,2.0,0.3,34,13
363,0,0,0,23.8,59.3,51.0,13.4,90,13
364,0,0,0,0.0,2.1,2.0,0.2,55,13
365,0,0,0,0.0,0.0,0.0,0.0,0,13
385,0,0,0,0.0,0.0,0.0,0.0,0,13
386,0,0,0,0.0,0.0,0.0,0.0,0,13
387,0,0,0,0.0,0.0,0.0,0.0,0,13
409,1,0,0,43.6,24.2,87.0,15.5,90,13
410,0,1,0,18.8,41.6,27.0,8.7,88,13
428,0,0,1,6.8,23.0,39.0,6.9,90,13
434,0,0,0,0.0,0.0,0.0,0.0,0,13
437,0,0,0,0.0,0.0,0.0,0.0,0,13
451,0,0,0,0.0,0.3,1.0,0.1,15,13
457,0,0,0,0.0,3.3,55.0,5.5,90,13
460,0,0,0,5.0,22.7,21.0,4.9,72,13
461,0,0,0,0.0,0.2,6.0,0.5,17,13
464,0,0,0,0.0,0.0,0.0,0.0,0,13
466,0,0,0,12.8,25.7,13.0,5.2,71,13
468,0,0,0,0.8,13.3,12.0,2.6,75,13
487,0,0,0,0.0,0.0,0.0,0.0,0,13
496,0,0,0,0.0,0.0,0.0,0.0,0,13
501,1,0,0,38.2,0.2,17.0,5.5,22,13
502,0,0,0,0.2,12.1,26.0,3.8,90,13
504,0,1,0,1.0,0.0,2.0,0.3,7,13
509,0,0,0,0.0,0.0,0.0,0.0,0,13
512,0,0,0,0.0,0.0,0.0,0.0,0,13
514,0,0,0,0.0,0.0,0.0,0.0,0,13
520,0,0,0,8.6,11.8,17.0,3.7,27,13
534,0,0,0,0.0,0.0,0.0,0.0,0,13
535,0,0,0,0.0,0.0,0.0,0.0,0,13
538,0,0,0,0.0,0.0,0.0,0.0,0,13
547,0,0,0,0.0,0.0,0.0,0.0,0,13
554,0,0,0,2.0,0.0,0.0,0.2,18,13
559,0,0,0,0.0,0.0,0.0,0.0,0,13
561,0,0,0,0.0,0.0,0.0,0.0,0,13
14,0,0,0,48.8,0.0,0.0,4.9,90,14
27,0,0,0,0.0,0.0,0.0,0.0,0,14
47,0,0,0,44.8,0.0,0.0,4.5,90,14
48,0,0,0,0.0,0.0,0.0,0.0,0,14
72,0,0,0,0.0,0.0,0.0,0.0,0,14
73,0,0,0,0.0,0.0,0.0,0.0,0,14
74,0,0,0,0.0,0.0,0.0,0.0,0,14
93,0,0,0,5.8,0.0,0.0,0.6,90,14
94,0,0,0,38.2,0.0,0.0,3.8,90,14
95,0,0,0,0.0,0.0,0.0,0.0,0,14
111,0,0,0,27.4,0.0,0.0,2.7,90,14
112,0,0,0,0.0,0.0,0.0,0.0,0,14
131,0,0,1,23.8,0.0,0.0,2.4,90,14
132,0,0,0,0.0,0.0,0.0,0.0,0,14
148,0,0,0,35.2,0.0,0.0,3.5,90,14
149,0,0,0,0.0,0.0,0.0,0.0,0,14
168,0,0,0,20.0,0.0,0.0,2.0,90,14
169,0,0,0,0.0,0.0,0.0,0.0,0,14
170,0,0,0,0.0,0.0,0.0,0.0,0,14
189,0,0,0,12.2,0.0,0.0,1.2,75,14
190,0,0,0,0.0,0.0,0.0,0.0,0,14
212,0,0,0,9.2,0.0,0.0,0.9,90,14
213,0,0,0,0.0,0.0,0.0,0.0,0,14
235,0,0,0,8.4,0.0,0.0,0.8,90,14
236,0,0,0,0.0,0.0,0.0,0.0,0,14
237,0,0,0,0.0,0.0,0.0,0.0,0,14
262,0,0,0,50.8,0.0,0.0,5.1,90,14
263,0,0,0,0.0,0.0,0.0,0.0,0,14
264,0,0,0,0.0,0.0,0.0,0.0,0,14
280,0,0,0,30.0,0.0,0.0,3.0,90,14
281,0,0,0,0.0,0.0,0.0,0.0,0,14
299,0,0,0,0.0,0.0,0.0,0.0,0,14
317,0,0,0,0.0,0.0,0.0,0.0,0,14
318,0,0,0,18.0,0.0,0.0,1.8,90,14
319,0,0,0,0.0,0.0,0.0,0.0,0,14
340,0,0,0,0.0,0.0,0.0,0.0,0,14
341,0,0,0,26.8,0.0,0.0,2.7,90,14
366,0,0,0,23.0,0.1,0.0,2.3,90,14
367,0,0,0,0.0,0.0,0.0,0.0,0,14
388,0,0,0,0.0,0.0,0.0,0.0,0,14
411,0,0,0,26.0,0.0,0.0,2.6,90,14
412,0,0,0,0.0,0.0,0.0,0.0,0,14
413,0,0,0,0.0,0.0,0.0,0.0,0,14
427,0,0,0,0.0,0.0,0.0,0.0,0,14
429,0,0,0,0.0,0.0,0.0,0.0,0,14
436,0,0,0,0.0,0.0,0.0,0.0,0,14
449,0,0,0,0.0,0.0,0.0,0.0,0,14
450,0,0,0,0.0,0.0,0.0,0.0,0,14
471,0,0,0,16.2,0.0,0.0,1.6,90,14
474,0,0,0,0.0,0.0,0.0,0.0,0,14
479,0,0,0,0.0,0.0,0.0,0.0,0,14
494,0,0,0,19.2,0.0,0.0,1.9,90,14
495,0,0,0,0.0,0.0,0.0,0.0,0,14
513,0,0,0,0.0,0.0,0.0,0.0,0,14
521,0,0,0,0.0,0.0,0.0,0.0,0,14
526,0,0,0,7.0,0.0,0.0,0.7,12,14
530,0,0,0,0.0,0.0,0.0,0.0,0,14
531,0,0,0,0.0,0.0,0.0,0.0,0,14
543,0,0,0,0.0,0.0,0.0,0.0,0,14
548,0,0,0,0.0,0.0,0.0,0.0,0,14
551,0,0,0,0.0,0.0,0.0,0.0,0,14
553,0,0,1,42.2,0.0,0.0,4.2,90,14
555,0,0,0,0.0,0.0,0.0,0.0,0,14
556,0,0,0,0.0,0.0,0.0,0.0,0,14
558,0,0,0,0.0,0.0,0.0,0.0,0,14
562,0,0,0,0.0,0.0,0.0,0.0,0,14
1,0,1,0,19.8,0.8,54.0,7.5,90,14
2,0,0,0,0.0,0.0,0.0,0.0,0,14
3,0,0,0,10.0,15.2,4.0,2.9,90,14
4,0,0,0,0.0,0.0,0.0,0.0,0,14
5,0,0,0,0.0,0.0,0.0,0.0,0,14
6,0,0,0,0.0,0.0,0.0,0.0,0,14
7,0,0,0,0.0,0.0,0.0,0.0,0,14
8,0,0,0,0.0,0.0,0.0,0.0,0,14
9,0,0,0,0.0,0.0,0.0,0.0,0,14
10,0,0,0,0.0,0.0,0.0,0.0,0,14
22,0,0,0,0.0,0.0,0.0,0.0,0,14
23,0,0,0,0.0,0.0,0.0,0.0,0,14
24,0,0,0,0.0,0.0,0.0,0.0,0,14
25,0,0,0,0.0,0.0,0.0,0.0,0,14
37,0,0,0,0.0,0.0,0.0,0.0,0,14
38,0,0,0,15.4,16.7,0.0,3.2,68,14
39,0,0,0,0.0,0.0,0.0,0.0,0,14
40,0,0,0,0.0,0.0,0.0,0.0,0,14
41,0,0,0,0.0,0.0,0.0,0.0,0,14
42,1,0,0,52.0,2.3,18.0,7.2,90,14
43,0,0,0,0.0,0.0,0.0,0.0,0,14
58,0,0,0,10.6,0.2,18.0,2.9,90,14
59,0,0,0,23.2,3.5,20.0,4.7,90,14
60,0,0,0,0.0,0.0,0.0,0.0,0,14
61,0,0,0,0.0,0.0,0.0,0.0,0,14
62,0,0,0,0.0,0.0,0.0,0.0,0,14
63,0,0,0,0.0,0.0,0.0,0.0,0,14
64,0,0,0,0.0,0.0,0.0,0.0,0,14
65,0,0,0,25.4,31.3,11.0,6.8,90,14
66,0,0,0,0.0,0.0,0.0,0.0,0,14
83,0,0,0,18.8,0.4,38.0,5.7,90,14
84,0,0,0,7.0,0.3,11.0,1.8,90,14
85,0,0,0,0.0,0.0,0.0,0.0,0,14
86,0,0,0,16.6,1.3,4.0,2.2,90,14
87,0,0,0,2.6,0.8,0.0,0.3,35,14
88,0,0,0,0.0,0.0,0.0,0.0,0,14
89,0,0,0,0.0,0.0,0.0,0.0,0,14
103,0,0,0,0.0,0.0,0.0,0.0,0,14
104,0,0,0,0.0,0.0,0.0,0.0,0,14
105,0,0,0,0.0,0.0,0.0,0.0,0,14
106,0,0,0,21.0,4.8,18.0,4.4,90,14
107,0,0,0,24.6,42.3,14.0,8.1,90,14
108,0,0,0,0.0,0.0,0.0,0.0,0,14
109,0,0,0,0.0,0.0,0.0,0.0,0,14
122,0,0,0,13.0,16.7,23.0,5.3,90,14
123,0,0,1,10.0,1.8,4.0,1.6,90,14
124,0,0,1,30.0,3.0,4.0,3.7,90,14
125,0,0,0,12.2,0.3,2.0,1.5,31,14
126,0,0,0,0.0,0.0,0.0,0.0,0,14
127,0,1,0,32.8,10.3,0.0,4.3,58,14
128,0,0,1,17.2,0.8,0.0,1.8,90,14
141,0,0,0,26.8,53.5,0.0,8.0,90,14
142,0,0,0,27.0,10.1,0.0,3.7,90,14
143,0,0,0,21.8,3.4,17.0,4.2,90,14
144,0,0,0,0.0,0.0,0.0,0.0,0,14
145,0,0,0,0.0,0.0,0.0,0.0,0,14
159,0,1,0,36.2,29.7,23.0,8.9,90,14
160,0,0,0,15.2,13.3,2.0,3.1,90,14
161,0,0,0,16.2,28.9,2.0,4.7,90,14
162,0,0,0,26.8,2.6,0.0,2.9,90,14
163,0,0,0,0.0,0.0,0.0,0.0,0,14
164,0,0,0,21.8,1.8,4.0,2.8,90,14
165,0,0,0,0.0,0.0,0.0,0.0,0,14
181,0,0,0,11.6,5.7,13.0,3.0,90,14
182,0,2,0,45.6,30.5,4.0,8.0,90,14
183,2,0,0,80.6,3.7,36.0,12.0,90,14
184,0,0,0,0.0,0.0,0.0,0.0,0,14
185,0,0,0,0.0,0.0,0.0,0.0,0,14
186,0,0,0,11.0,0.5,2.0,1.4,90,14
202,0,0,0,0.0,0.0,0.0,0.0,0,14
203,0,0,0,9.6,23.2,1.0,3.4,90,14
204,0,0,0,16.6,28.3,8.0,5.3,90,14
205,0,0,0,0.0,0.0,0.0,0.0,0,14
206,0,0,0,0.0,0.0,0.0,0.0,0,14
207,0,0,0,22.2,2.0,6.0,3.0,90,14
208,0,0,0,0.0,0.0,0.0,0.0,0,14
209,0,0,0,0.0,0.0,0.0,0.0,0,14
223,0,0,0,0.0,0.0,0.0,0.0,0,14
224,0,0,0,0.0,0.0,0.0,0.0,0,14
225,1,0,0,45.0,1.2,33.0,7.9,90,14
226,0,0,0,0.0,1.2,4.0,0.4,11,14
227,0,0,0,0.0,0.0,0.0,0.0,0,14
228,0,0,0,0.0,0.0,0.0,0.0,0,14
229,0,0,0,0.0,0.0,0.0,0.0,0,14
230,0,0,0,0.0,0.0,0.0,0.0,0,14
231,0,0,0,0.0,0.0,0.0,0.0,0,14
251,0,0,0,0.0,0.0,0.0,0.0,0,14
252,0,0,0,0.0,0.0,0.0,0.0,0,14
253,0,0,0,0.0,0.0,0.0,0.0,0,14
254,0,0,0,37.8,0.1,0.0,3.8,90,14
255,0,0,0,24.0,0.6,0.0,2.5,90,14
256,0,0,0,8.8,0.7,0.0,1.0,90,14
257,0,0,0,0.0,0.0,0.0,0.0,0,14
258,0,0,0,0.0,0.0,0.0,0.0,0,14
259,0,0,0,29.2,0.0,0.0,2.9,90,14
272,0,0,0,0.0,0.0,0.0,0.0,0,14
273,0,0,0,31.6,0.3,0.0,3.2,90,14
274,0,0,0,16.2,1.8,52.0,7.0,90,14
275,0,0,0,15.0,0.1,0.0,1.5,90,14
276,0,0,0,0.0,0.0,0.0,0.0,0,14
277,0,0,0,0.0,0.0,0.0,0.0,0,14
291,0,0,0,23.0,17.7,8.0,4.9,90,14
292,0,0,0,0.0,0.0,0.0,0.0,0,14
293,0,0,0,21.2,1.4,6.0,2.9,90,14
294,0,1,0,24.4,20.0,0.0,4.4,90,14
295,0,0,0,10.4,0.3,0.0,1.1,90,14
296,0,0,0,0.0,0.0,0.0,0.0,0,14
297,0,0,0,14.8,7.8,0.0,2.3,90,14
304,0,0,0,0.0,0.0,0.0,0.0,0,14
305,0,0,0,10.4,8.8,4.0,2.3,90,14
306,0,0,0,8.4,0.7,2.0,1.1,14,14
307,0,0,0,18.2,0.5,0.0,1.9,90,14
308,0,0,0,15.6,1.3,0.0,1.7,90,14
309,0,1,0,38.4,21.7,0.0,6.0,90,14
310,0,0,0,0.0,0.0,0.0,0.0,0,14
311,0,0,0,0.0,0.0,0.0,0.0,0,14
329,0,0,0,0.0,0.0,0.0,0.0,0,14
330,0,0,0,23.6,1.7,0.0,2.5,90,14
331,0,1,0,34.0,13.3,0.0,4.7,90,14
332,0,0,0,0.0,0.0,0.0,0.0,0,14
333,0,0,0,20.6,1.7,2.0,2.4,90,14
334,0,0,0,0.0,0.0,0.0,0.0,0,14
335,0,0,0,0.0,0.0,0.0,0.0,0,14
336,0,0,0,21.6,28.5,6.0,5.6,90,14
337,0,0,0,0.0,0.0,0.0,0.0,0,14
353,0,0,0,14.4,33.9,2.0,5.0,90,14
354,0,0,0,0.0,0.0,0.0,0.0,0,14
355,0,0,0,18.6,0.4,2.0,2.1,90,14
356,0,0,0,13.4,0.0,2.0,1.5,90,14
357,0,0,0,19.2,5.3,0.0,2.5,81,14
358,0,0,0,22.8,0.1,0.0,2.3,90,14
359,0,0,0,0.0,0.0,0.0,0.0,0,14
360,0,0,0,0.0,0.0,0.0,0.0,0,14
361,0,0,0,0.0,0.0,0.0,0.0,0,14
376,1,0,1,49.2,16.1,17.0,8.2,90,14
377,0,0,1,30.2,0.2,0.0,3.0,90,14
378,0,0,0,0.2,0.3,0.0,0.1,7,14
379,0,0,0,0.0,0.0,0.0,0.0,0,14
380,0,0,1,23.4,1.6,2.0,2.7,90,14
381,0,0,0,0.0,0.0,0.0,0.0,0,14
382,0,0,1,20.4,10.2,19.0,5.0,90,14
383,0,0,0,0.0,0.0,0.0,0.0,0,14
384,0,0,0,0.0,0.0,0.0,0.0,0,14
401,1,0,0,51.0,13.8,37.0,10.2,90,14
402,0,0,0,8.8,13.3,12.0,3.4,90,14
403,0,0,0,16.8,0.3,0.0,1.7,90,14
404,0,0,0,0.0,0.0,0.0,0.0,0,14
405,0,0,0,0.0,0.0,0.0,0.0,0,14
406,0,0,0,0.0,0.0,0.0,0.0,0,14
407,0,0,0,0.0,0.0,0.0,0.0,0,14
408,0,0,0,8.8,1.1,0.0,1.0,90,14
423,0,0,0,33.8,1.1,2.0,3.7,90,14
433,0,0,0,0.0,0.0,0.0,0.0,0,14
439,0,0,0,0.0,0.0,0.0,0.0,0,14
440,0,0,0,0.0,0.0,0.0,0.0,0,14
444,0,0,0,0.0,0.0,0.0,0.0,0,14
445,1,0,0,43.2,0.3,17.0,6.1,90,14
446,0,0,0,10.0,2.7,6.0,1.9,90,14
447,0,0,0,0.0,0.8,8.0,0.7,54,14
452,0,0,0,8.2,0.1,0.0,0.8,90,14
454,0,0,0,28.4,2.5,2.0,3.3,90,14
455,0,0,0,0.0,0.0,0.0,0.0,0,14
458,0,0,0,23.2,14.5,0.0,3.8,90,14
459,0,0,0,21.6,1.9,24.0,4.8,90,14
467,0,0,0,14.8,3.2,73.0,9.1,90,14
473,0,0,0,0.0,0.0,0.0,0.0,0,14
475,0,0,0,25.2,17.1,4.0,4.6,90,14
477,0,0,0,0.0,0.0,0.0,0.0,0,14
478,0,0,0,16.8,0.2,26.0,4.3,90,14
481,0,0,0,0.0,0.0,0.0,0.0,0,14
484,0,0,0,0.0,0.0,0.0,0.0,0,14
485,0,0,0,0.0,0.0,0.0,0.0,0,14
486,0,0,0,13.4,20.9,0.0,3.4,75,14
493,0,0,0,20.2,14.3,1.0,3.6,90,14
498,1,0,0,45.6,1.3,17.0,6.4,90,14
503,0,0,0,0.0,0.0,0.0,0.0,0,14
506,0,0,0,16.8,10.8,3.0,3.1,90,14
511,0,1,0,33.0,19.3,5.0,5.7,90,14
515,0,0,0,0.0,0.0,0.0,0.0,0,14
518,0,0,0,0.0,0.0,0.0,0.0,0,14
519,0,0,0,0.0,0.0,0.0,0.0,0,14
529,0,0,0,18.6,1.2,17.0,3.7,90,14
532,0,0,0,0.0,0.0,0.0,0.0,0,14
536,0,0,0,0.0,0.0,0.0,0.0,0,14
542,0,0,0,3.2,0.5,0.0,0.4,8,14
544,0,0,0,0.0,0.0,0.0,0.0,0,14
545,0,0,0,0.0,0.0,0.0,0.0,0,14
546,0,0,0,0.0,0.0,0.0,0.0,0,14
549,0,0,0,12.4,3.0,4.0,1.9,78,14
552,0,0,0,0.0,0.0,0.0,0.0,0,14
15,0,1,0,16.4,71.3,39.0,12.7,88,14
16,0,0,0,0.0,0.0,0.0,0.0,0,14
17,0,0,0,6.2,16.3,0.0,2.3,77,14
18,0,0,0,19.0,4.3,0.0,2.3,90,14
19,0,0,0,7.8,0.8,18.0,2.7,20,14
20,0,0,0,0.0,0.0,0.0,0.0,0,14
21,0,0,0,11.2,15.4,21.0,4.8,77,14
28,0,0,0,6.2,2.7,4.0,1.3,80,14
29,1,0,0,36.6,14.9,32.0,8.4,90,14
30,0,1,0,19.0,14.0,0.0,3.3,17,14
31,0,0,0,18.0,32.0,4.0,5.4,90,14
32,0,0,0,0.0,0.0,0.0,0.0,0,14
33,0,0,0,0.0,0.0,0.0,0.0,0,14
34,0,0,0,0.0,0.0,0.0,0.0,0,14
35,0,0,0,0.0,0.0,1.0,0.1,9,14
36,0,0,0,0.0,0.0,0.0,0.0,0,14
49,0,0,0,12.2,28.8,21.0,6.2,90,14
50,0,0,0,0.0,0.0,0.0,0.0,0,14
51,0,0,0,0.0,0.0,0.0,0.0,0,14
52,0,0,0,0.0,0.0,0.0,0.0,0,14
53,0,0,0,4.4,15.9,0.0,2.0,68,14
54,0,0,0,18.6,4.8,23.0,4.6,90,14
55,0,0,0,0.0,0.0,0.0,0.0,0,14
56,0,0,0,0.0,0.0,0.0,0.0,0,14
57,0,0,0,9.8,14.2,0.0,2.4,90,14
75,0,0,0,3.4,17.3,2.0,2.3,62,14
76,0,0,0,0.0,0.0,0.0,0.0,0,14
77,0,0,0,0.0,0.0,0.0,0.0,0,14
78,0,0,0,0.0,0.0,0.0,0.0,0,14
79,0,1,0,16.6,45.1,7.0,6.9,73,14
80,0,0,0,0.0,0.0,0.0,0.0,0,14
81,0,0,0,0.0,10.3,22.0,3.1,16,14
82,0,0,0,12.4,12.5,5.0,3.0,90,14
96,0,0,0,0.0,0.0,0.0,0.0,0,14
97,0,0,0,16.2,33.9,36.0,8.6,90,14
98,0,0,0,6.8,17.8,0.0,2.5,76,14
99,0,0,0,0.0,0.0,0.0,0.0,0,14
100,0,0,0,17.8,48.4,2.0,6.8,90,14
101,0,0,0,0.0,0.0,0.0,0.0,0,14
102,0,0,0,6.8,1.8,8.0,1.7,90,14
113,0,0,0,6.0,7.5,2.0,1.6,27,14
114,0,0,0,11.6,16.0,39.0,6.7,62,14
115,0,0,0,0.0,0.0,0.0,0.0,0,14
116,0,0,0,5.4,3.3,4.0,1.3,19,14
117,0,0,0,0.0,0.0,0.0,0.0,0,14
118,0,0,0,6.2,2.6,0.0,0.9,62,14
119,0,0,0,9.0,23.8,2.0,3.5,27,14
120,0,0,0,0.0,0.0,0.0,0.0,0,14
121,0,0,0,0.0,0.0,0.0,0.0,0,14
133,1,0,1,50.2,29.5,25.0,10.5,90,14
134,0,0,1,5.8,7.3,1.0,1.4,90,14
135,0,0,1,10.6,17.2,4.0,3.2,68,14
136,0,0,0,0.0,0.0,0.0,0.0,0,14
137,1,0,0,34.2,0.7,17.0,5.2,21,14
138,0,0,1,17.4,7.2,22.0,4.7,90,14
139,0,0,1,2.8,2.3,10.0,1.5,90,14
140,0,0,0,0.0,0.0,0.0,0.0,0,14
150,1,0,0,58.4,33.3,29.0,12.1,90,14
151,0,0,0,12.8,16.6,18.0,4.7,90,14
152,0,0,0,0.0,0.0,0.0,0.0,0,14
153,0,0,0,0.0,0.0,0.0,0.0,0,14
154,0,0,0,9.4,1.4,0.0,1.1,90,14
155,0,0,0,0.0,0.0,0.0,0.0,0,14
156,0,0,0,0.0,0.0,0.0,0.0,0,14
157,0,0,0,0.0,0.0,0.0,0.0,0,14
158,0,0,0,2.2,0.1,0.0,0.2,12,14
171,0,0,0,13.6,24.5,27.0,6.5,90,14
172,0,0,0,5.8,5.4,8.0,1.9,81,14
173,0,0,0,0.0,0.0,0.0,0.0,0,14
174,0,0,0,0.0,0.5,0.0,0.1,8,14
175,0,0,0,0.0,0.0,0.0,0.0,0,14
176,0,0,0,28.6,49.4,18.0,9.6,90,14
177,0,0,0,0.0,0.0,0.0,0.0,0,14
