,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
483,,,78056,0,0,-2,2,0,3,0.5,1.0,1,Oriol,1.0,328,False,,,43,78056.jpg,1.7,Romeu Vidal,1.5,False,,a,16,20,35,171745,2746,152926,3195,0.2,8.1,Oriol Romeu,1296,0,0,3,32,0,0,0,3,0,0,0,199,237.6,161.4,41.0,44.0
484,50.0,0.0,158534,0,0,-6,6,0,2,-0.1,0.0,0,Kyle,0.3,337,False,Calf injury - 50% chance of playing,2020-02-20T14:00:20.750910Z,44,158534.jpg,1.5,Walker-Peters,0.6,False,,d,16,20,6,103232,37,304987,772,0.1,1.4,Walker-Peters,313,0,0,0,6,0,0,0,0,0,0,0,53,65.4,44.1,18.0,12.9
485,,,200439,0,0,-7,7,0,4,1.5,2.0,4,Che,2.0,437,False,,,53,200439.jpg,1.8,Adams,0.3,False,,a,16,20,38,31213,218,93164,192,0.4,7.2,Adams,705,0,3,3,11,0,0,0,0,0,0,0,92,66.8,137.6,214.0,40.9
486,100.0,100.0,431131,0,0,-3,3,1,3,2.5,3.0,6,Moussa,3.0,438,False,,2020-02-06T00:30:13.440469Z,52,431131.jpg,2.5,Djenepo,0.1,False,,a,16,20,42,30015,1358,31182,193,0.6,8.1,Djenepo,893,2,2,2,13,0,0,0,4,0,0,3,158,224.4,153.4,248.0,62.8
487,0.0,0.0,167075,0,0,-3,3,0,2,0.0,0.0,0,Wesley,0.0,485,False,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,42,167075.jpg,0.0,Hoedt,0.0,False,,n,16,20,0,1057,1,4952,12,0.0,0.0,Hoedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
488,100.0,25.0,128198,0,0,0,0,0,3,0.2,0.2,0,Sofiane,0.7,508,False,,2020-02-15T15:30:13.719200Z,55,128198.jpg,1.8,Boufal,0.1,False,,a,16,20,30,15464,121,17571,68,0.1,5.5,Boufal,615,0,3,1,14,0,0,0,2,0,0,0,87,130.2,168.8,252.0,55.0
489,100.0,100.0,135720,0,0,-3,3,0,2,-0.5,0.0,0,Kevin,0.0,532,False,,2019-12-19T15:00:20.159210Z,42,135720.jpg,1.5,Danso,0.0,False,,a,16,20,9,3478,41,3557,40,0.0,2.1,Danso,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9
490,,,200088,0,0,0,0,0,4,-0.5,0.0,0,Daniel,0.0,535,False,,,45,200088.jpg,0.0,N'Lundulu,0.1,False,,a,16,20,0,9981,108,8628,89,0.0,0.0,N'Lundulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
491,,,198044,0,0,0,0,0,1,-0.5,0.0,0,Harry,0.0,548,False,,,40,198044.jpg,0.0,Lewis,0.2,False,,a,16,20,0,13998,119,6721,195,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
492,,,214466,0,0,0,0,0,3,0.5,1.0,3,William,1.0,584,False,,,45,214466.jpg,3.0,Smallbone,0.0,False,,a,16,20,3,364,133,158,28,0.2,0.7,Smallbone,79,0,0,1,0,0,0,0,0,0,0,0,9,8.4,2.8,10.0,2.1
493,100.0,100.0,115556,0,0,-2,2,0,2,1.2,0.7,1,Ben,0.7,329,False,,2019-11-24T11:30:24.643297Z,53,115556.jpg,1.2,Davies,0.1,False,,a,17,6,10,8114,145,15576,50,0.1,1.9,Davies,540,0,0,0,10,0,0,0,1,0,0,0,72,124.2,58.1,14.0,19.4
494,100.0,100.0,39194,0,0,-3,3,2,2,1.2,0.7,1,Jan,0.7,330,False,,2019-11-01T14:00:13.161821Z,52,39194.jpg,2.8,Vertonghen,1.6,False,,a,17,6,50,129546,343,259148,1442,0.1,9.6,Vertonghen,1453,1,1,3,22,0,0,0,2,0,0,4,298,361.0,51.8,45.0,45.9
495,,,55605,0,0,-2,2,1,2,4.2,3.7,1,Toby,3.7,331,False,,,53,55605.jpg,2.5,Alderweireld,4.8,False,,a,17,6,64,335601,1870,532176,3323,0.7,12.1,Alderweireld,2327,1,2,4,35,1,0,0,4,0,0,2,445,623.8,193.4,137.0,95.4
496,100.0,100.0,173904,0,0,-2,2,0,2,4.5,4.0,1,Davinson,4.0,333,False,,2019-09-12T12:30:16.170028Z,53,173904.jpg,1.9,Sánchez,0.9,False,,a,17,6,37,40942,600,76525,512,0.8,7.0,Sánchez,1710,0,1,2,27,0,0,0,4,0,0,1,313,405.2,25.0,65.0,49.6
497,0.0,0.0,77794,0,0,0,0,0,2,0.0,0.0,0,Kieran,0.0,334,False,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,77794.jpg,0.0,Trippier,0.1,False,,u,17,6,0,1529,16,15248,22,0.0,0.0,Trippier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
498,0.0,0.0,234908,0,0,-2,2,0,2,0.0,0.0,0,Juan,0.0,335,False,Groin Injury - Unknown return date,2020-02-14T13:30:13.596707Z,48,234908.jpg,0.8,Foyth,0.0,False,,i,17,6,3,2464,4,3664,40,0.0,0.6,Foyth,66,0,0,0,3,0,0,0,1,0,0,0,9,18.6,12.5,0.0,3.1
499,100.0,100.0,80226,0,0,0,0,1,2,3.2,2.7,1,Serge,2.7,336,False,,2019-09-28T16:00:17.498533Z,50,80226.jpg,3.5,Aurier,5.9,False,,a,17,6,77,1087547,5507,727530,17727,0.5,15.4,Aurier,1816,0,6,5,24,1,0,0,1,1,0,11,435,479.8,384.6,184.0,104.9
500,0.0,0.0,78830,0,0,-2,2,2,4,0.0,0.0,0,Harry,0.0,338,False,Hamstring injury - Expected back 04 Apr,2020-01-01T17:30:18.573337Z,108,78830.jpg,5.2,Kane,8.6,False,,i,17,6,104,1665483,72,3047867,3695,0.0,9.6,Kane,1778,11,2,2,29,0,0,0,2,0,0,16,374,531.4,291.1,696.0,151.8
501,0.0,0.0,165990,0,0,0,0,0,4,0.0,0.0,0,Vincent,0.0,339,False,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,165990.jpg,0.0,Janssen,0.1,False,,u,17,6,0,2909,19,9115,17,0.0,0.0,Janssen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
502,100.0,100.0,37915,0,0,-2,2,1,1,7.2,6.7,3,Hugo,6.7,340,False,,2019-10-05T13:30:15.098154Z,53,37915.jpg,4.1,Lloris,3.5,False,,a,17,6,45,246274,3737,647583,2250,1.3,8.5,Lloris,908,0,0,2,13,0,1,0,0,0,44,4,218,329.4,0.0,0.0,33.0
503,,,102884,0,0,-2,2,1,1,0.5,0.0,0,Paulo,0.0,341,False,,,43,102884.jpg,3.4,Gazzaniga,2.2,False,,a,17,6,57,521365,704,412118,10363,0.0,13.3,Gazzaniga,1522,0,0,2,23,0,1,0,1,0,58,6,292,439.2,10.0,0.0,45.0
504,0.0,0.0,85971,0,0,4,-4,5,3,0.0,0.0,0,Heung-Min,7.0,342,False,Arm injury - Unknown return date,2020-02-18T12:00:16.397536Z,99,85971.jpg,5.8,Son,5.3,False,,i,17,6,122,3069690,607,2935238,77827,0.7,12.3,Son,1744,9,9,4,25,0,0,1,0,2,0,13,395,604.2,431.0,893.0,192.2
505,0.0,0.0,80607,0,0,-4,4,0,3,0.0,0.0,0,Christian,0.0,343,False,Joined Inter Milan on a permanent deal on 28/1,2020-01-28T13:30:20.762908Z,86,80607.jpg,2.4,Eriksen,2.5,False,,u,17,6,48,142751,28,448444,1274,0.0,5.6,Eriksen,1090,2,2,1,18,0,0,0,5,0,0,6,205,262.4,348.9,225.0,83.3
506,100.0,100.0,108823,0,0,-1,1,2,3,2.5,2.0,1,Bamidele,2.0,344,False,,2020-02-02T21:00:21.158445Z,84,108823.jpg,5.0,Alli,4.9,False,,a,17,6,99,1634979,10913,1384710,34525,0.2,11.8,Alli,1578,7,4,4,20,0,0,0,2,0,0,12,303,451.2,295.6,520.0,126.8
507,,,95715,0,0,-4,4,0,3,3.8,3.3,2,Lucas,3.3,345,False,,,71,95715.jpg,2.9,Rodrigues Moura da Silva,5.1,False,,a,17,6,73,757901,14901,1141410,9955,0.5,10.3,Lucas Moura,1540,4,3,3,20,0,0,0,2,0,0,1,229,360.6,334.1,560.0,125.3
508,100.0,100.0,62974,0,0,-3,3,1,3,2.2,1.7,4,Erik,1.7,346,False,,2020-02-05T19:00:22.788643Z,57,62974.jpg,2.9,Lamela,1.1,False,,a,17,6,46,488981,1190,510544,404,0.3,8.1,Lamela,852,2,3,3,9,0,0,0,2,0,0,2,171,185.6,227.6,272.0,68.4
509,100.0,100.0,157668,0,0,-3,3,0,3,2.5,2.0,1,Harry,2.0,347,False,,2020-01-22T22:00:22.005033Z,52,157668.jpg,1.5,Winks,0.3,False,,a,17,6,34,18400,268,31121,217,0.4,6.5,Winks,1499,0,0,3,24,0,0,0,7,0,0,0,253,255.2,241.0,37.0,53.3
510,100.0,100.0,54756,-1,1,-3,3,0,3,0.5,0.0,0,Victor,0.0,348,False,,2019-07-31T00:00:11.516279Z,47,54756.jpg,0.5,Wanyama,0.1,False,,a,17,6,1,5320,37,8234,56,0.0,0.2,Wanyama,24,0,0,0,2,0,0,0,1,0,0,0,5,1.2,0.9,0.0,0.2
511,0.0,0.0,45268,0,0,-2,2,0,3,0.0,0.0,0,Moussa,0.0,349,False,Knee injury - Expected back 11 Apr,2020-01-05T22:00:20.348120Z,48,45268.jpg,2.5,Sissoko,1.2,False,,i,17,6,49,222485,16,292031,820,0.0,10.2,Sissoko,1688,2,1,3,25,0,0,0,6,0,0,0,272,242.8,201.9,167.0,61.1
512,100.0,100.0,93264,0,0,-2,2,0,3,2.2,1.7,0,Eric,1.7,350,False,,2020-01-01T17:30:18.613803Z,48,93264.jpg,1.8,Dier,0.2,False,,a,17,6,21,12859,143,19122,176,0.4,4.4,Dier,710,0,2,1,14,0,0,0,4,0,0,0,90,161.4,85.2,39.0,28.6
513,0.0,0.0,168764,0,0,-1,1,0,3,0.0,0.0,0,Luke,0.0,351,False,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,44,168764.jpg,0.0,Amos,0.0,False,,n,17,6,0,987,23,1315,13,0.0,0.0,Amos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
514,,,209042,0,0,-2,2,0,3,0.5,0.0,0,Oliver,0.0,352,False,,,43,209042.jpg,1.0,Skipp,0.6,False,,a,17,6,3,48642,1781,47397,1127,0.0,0.7,Skipp,12,0,0,0,0,0,0,0,0,0,0,0,8,5.0,0.2,0.0,0.5
515,100.0,100.0,231372,0,0,-2,2,0,3,2.5,2.0,2,Tanguy,2.0,442,False,,2020-01-01T17:30:18.888298Z,58,231372.jpg,2.5,Ndombele,2.3,False,,a,17,6,42,586008,444,824116,546,0.3,7.2,Ndombele,879,2,2,1,15,0,0,0,2,0,0,2,202,259.6,177.7,114.0,55.2
516,,,447235,0,0,-2,2,0,4,0.5,0.0,0,Troy,0.0,509,False,,,43,447235.jpg,1.0,Parrott,0.8,False,,a,17,6,1,85938,988,97254,1079,0.0,0.2,Parrott,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0
517,100.0,100.0,200826,0,0,-2,2,0,3,1.8,1.3,1,Giovani,1.3,523,False,,2020-02-05T19:00:23.246956Z,73,200826.jpg,1.4,Lo Celso,0.4,False,,a,17,6,24,25533,1150,49244,827,0.2,3.3,Lo Celso,732,0,0,3,8,0,0,0,3,0,0,0,108,150.6,222.1,84.0,45.6
518,75.0,100.0,184349,0,0,-1,1,0,3,0.4,0.0,0,Ryan,0.0,524,False,Knock - 75% chance of playing,2020-02-22T15:00:17.445711Z,54,184349.jpg,1.5,Sessegnon,0.1,False,,d,17,6,9,5204,5,20234,150,0.0,1.7,Sessegnon,341,0,0,0,5,0,0,0,0,0,0,0,41,45.4,39.9,34.0,11.9
519,0.0,0.0,168566,0,0,0,0,0,3,0.0,0.0,0,Georges-Kévin,0.0,527,False,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,168566.jpg,1.0,Nkoudou,0.0,False,,u,17,6,1,1729,5,2485,6,0.0,0.2,Nkoudou,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,18.0,1.8
520,,,175941,0,0,0,0,0,1,0.5,0.0,0,Alfie,0.0,543,False,,,40,175941.jpg,0.0,Whiteman,0.5,False,,a,17,6,0,45087,97,21353,456,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
521,100.0,100.0,39215,0,0,-2,2,0,1,0.5,0.0,0,Michel,0.0,555,False,,2019-11-21T14:30:20.107084Z,43,39215.jpg,0.0,Vorm,0.0,False,,a,17,6,0,3033,15,2763,23,0.0,0.0,Vorm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
522,,,214572,0,0,0,0,0,1,0.5,0.0,0,Brandon,0.0,558,False,,,40,214572.jpg,0.0,Austin,0.2,False,,a,17,6,0,16482,88,8313,239,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
523,,,199584,0,0,1,-1,0,2,2.8,2.3,1,Japhet,2.3,583,False,,,41,199584.jpg,3.5,Tanganga,2.5,False,,a,17,6,14,229550,7287,51332,5928,0.6,3.4,Tanganga,360,0,0,2,3,0,0,0,1,0,0,0,74,88.6,5.5,9.0,10.3
524,,,195774,-1,1,-2,2,0,3,0.8,0.3,0,Gedson,0.3,605,False,,,48,195774.jpg,1.0,Carvalho Fernandes,0.0,False,,a,17,6,3,4701,131,2788,279,0.1,0.6,Fernandes,32,0,0,0,0,0,0,0,0,0,0,0,9,3.8,11.7,6.0,2.2
525,,,194252,0,0,0,0,0,3,5.2,4.7,2,Steven,4.7,615,False,,,75,194252.jpg,4.7,Bergwijn,1.9,False,,a,17,6,14,183435,12334,47298,18130,0.6,1.9,Bergwijn,236,1,0,1,4,0,0,0,0,0,0,2,46,58.4,68.8,88.0,21.5
526,100.0,100.0,40868,0,0,-4,4,0,2,-1.0,-0.5,0,José,0.0,353,False,,2019-12-04T20:00:11.977301Z,46,40868.jpg,1.3,Holebas,0.7,False,,a,18,57,16,19093,47,236956,212,0.0,3.5,Holebas,1004,0,0,2,26,0,0,0,5,0,0,0,141,170.0,207.8,62.0,43.8
527,100.0,100.0,85624,0,0,-2,2,1,2,0.3,0.8,1,Christian,1.3,354,False,,2020-01-02T14:30:15.835545Z,43,85624.jpg,3.0,Kabasele,0.4,False,,a,18,57,51,63839,271,51867,1089,0.3,11.9,Kabasele,1395,0,1,6,18,0,0,0,1,2,0,3,253,299.6,13.6,78.0,39.3
528,100.0,100.0,155651,0,0,-2,2,0,2,2.0,2.5,1,Adam,3.0,355,False,,2019-12-12T22:00:15.473547Z,43,155651.jpg,2.6,Masina,0.2,False,,a,18,57,39,20423,216,10281,842,0.7,9.1,Masina,1041,1,0,4,18,0,0,0,3,0,0,1,186,242.4,115.8,52.0,41.3
529,100.0,100.0,20145,0,0,-3,3,0,2,-1.0,-0.5,0,Adrian,0.0,356,False,,2019-12-28T17:00:19.627436Z,42,20145.jpg,1.6,Mariappa,0.3,False,,a,18,57,24,30917,124,25686,1296,0.0,5.7,Mariappa,1226,0,0,3,25,1,0,0,2,1,0,1,168,190.2,71.5,32.0,28.7
530,75.0,75.0,54484,0,0,-3,3,0,2,-0.8,-0.4,0,Francisco,0.0,357,False,Hamstring injury - 75% chance of playing,2020-01-01T17:30:18.675582Z,42,54484.jpg,1.7,Femenía Far,0.4,False,,d,18,57,29,76108,15,104650,932,0.0,6.9,Kiko Femenía,1344,0,0,3,28,0,0,0,4,0,0,0,231,222.6,214.3,40.0,47.8
531,100.0,100.0,41338,0,0,-1,1,1,2,0.0,0.5,0,Craig,1.0,358,False,,2019-12-28T19:30:17.240152Z,44,41338.jpg,2.7,Cathcart,3.1,False,,a,18,57,68,246253,1728,291596,9018,0.2,15.5,Cathcart,2173,0,0,8,32,0,0,0,6,0,0,3,386,413.4,33.9,38.0,48.6
532,25.0,0.0,52940,0,0,-5,5,1,2,-0.2,0.0,0,Daryl,0.0,359,False,Lack of match fitness - 25% chance of playing,2019-11-23T17:00:22.899461Z,40,52940.jpg,4.5,Janmaat,0.6,False,,d,18,57,36,188528,1243,195233,1161,0.0,9.0,Janmaat,606,0,1,4,5,1,0,0,1,0,0,7,148,116.0,108.4,46.0,27.1
533,0.0,0.0,220166,0,0,-1,1,0,2,0.0,0.0,0,Marc,0.0,360,False,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,220166.jpg,0.0,Navarro,0.3,False,,n,18,57,0,47674,345,37722,496,0.0,0.0,Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
534,0.0,0.0,41945,0,0,-1,1,0,2,0.0,0.0,0,Sebastian,0.0,361,False,Contract terminated on 31/1,2019-11-21T17:30:19.779527Z,39,41945.jpg,1.0,Prödl,1.1,False,,u,18,57,1,62006,1457,109855,1145,0.0,0.3,Prödl,56,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.1,8.0,1.0
535,100.0,100.0,41725,-1,1,-3,3,1,4,2.0,2.5,2,Troy,3.0,362,False,,2019-08-22T16:30:07.834073Z,62,41725.jpg,3.6,Deeney,1.8,False,,a,18,57,57,219497,1245,288144,11997,0.5,9.2,Deeney,1338,5,1,5,19,0,0,1,3,0,0,8,216,309.6,236.2,532.0,107.8
536,100.0,100.0,94924,0,0,-4,4,2,4,2.0,2.5,2,Gerard,3.0,363,False,,2019-08-04T11:30:17.304977Z,61,94924.jpg,3.2,Deulofeu,2.7,False,,a,18,57,87,404501,1506,604254,10475,0.5,14.3,Deulofeu,2061,4,5,8,33,0,0,0,3,0,0,9,327,456.6,591.2,885.0,193.0
537,,,73426,0,0,-5,5,0,4,-1.0,-0.5,0,Andre,0.0,364,False,,,55,73426.jpg,1.8,Gray,0.4,False,,a,18,57,35,40393,111,74492,228,0.0,6.4,Gray,706,2,1,0,17,0,0,0,1,0,0,2,108,106.0,123.6,281.0,50.1
538,100.0,100.0,173514,0,0,-3,3,0,4,-1.0,-0.5,0,Isaac,0.0,365,False,,2019-09-19T17:00:11.798096Z,47,173514.jpg,0.8,Success Ajayi,0.3,False,,a,18,57,4,20071,106,56746,170,0.0,0.9,Success,65,0,0,0,3,0,0,0,1,0,0,0,8,6.2,13.6,17.0,3.7
539,,,9089,0,0,-1,1,1,1,0.7,1.2,2,Ben,1.7,366,False,,,49,9089.jpg,3.8,Foster,4.3,False,,a,18,57,103,384209,939,276483,12480,0.3,21.0,Foster,2430,0,0,8,43,0,0,0,1,0,86,15,503,652.8,10.1,17.0,68.2
540,0.0,0.0,206882,0,0,-2,2,0,1,0.0,0.0,0,Pontus,0.0,367,False,Joined FC Emmen on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T20:30:18.862484Z,43,206882.jpg,0.0,Dahlberg,0.1,False,,n,18,57,0,1472,13,6493,80,0.0,0.0,Dahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
541,100.0,100.0,121599,0,0,-3,3,1,3,3.3,3.8,2,Abdoulaye,4.3,368,False,,2019-12-22T16:30:23.335692Z,57,121599.jpg,3.3,Doucouré,2.3,False,,a,18,57,86,237753,4520,285057,8331,0.8,15.1,Doucouré,2265,4,2,8,41,1,0,0,7,0,0,9,355,419.4,411.5,492.0,132.1
542,100.0,100.0,61566,0,0,-4,4,0,3,2.7,3.2,2,Roberto,3.7,369,False,,2020-01-05T01:00:12.397900Z,56,61566.jpg,2.3,Pereyra,0.7,False,,a,18,57,48,33274,456,244126,681,0.7,8.6,Pereyra,1194,3,0,4,16,0,0,0,3,0,0,0,152,205.2,237.2,264.0,70.5
543,100.0,100.0,108413,0,0,-2,2,0,3,0.0,0.5,2,Will,1.0,370,False,,2019-12-28T17:00:19.675638Z,53,108413.jpg,2.4,Hughes,0.3,False,,a,18,57,45,63397,36,69847,89,0.2,8.5,Hughes,1334,1,1,4,26,0,0,0,4,0,0,3,165,221.0,206.6,152.0,57.9
544,100.0,100.0,43250,0,0,-2,2,0,3,-0.7,-0.2,1,Tom,0.3,371,False,,2019-10-26T16:30:19.666204Z,48,43250.jpg,2.5,Cleverley,0.1,False,,a,18,57,25,21354,16,26318,26,0.1,5.2,Cleverley,655,1,0,1,17,0,0,0,0,0,0,2,121,122.8,179.5,176.0,47.9
545,0.0,0.0,157775,0,0,-3,3,0,3,0.0,0.0,0,Ken,0.0,372,False,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,47,157775.jpg,0.0,Sema,0.0,False,,n,18,57,0,685,6,3113,10,0.0,0.0,Sema,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
546,100.0,100.0,38439,0,0,-2,2,0,3,3.0,3.5,2,Etienne,4.0,373,False,,2020-01-03T14:30:19.664140Z,48,38439.jpg,2.6,Capoue,0.3,False,,a,18,57,58,28040,1139,67297,748,0.8,12.1,Capoue,1958,0,3,6,39,0,0,0,6,0,0,5,298,376.8,193.9,91.0,66.3
547,100.0,100.0,89085,0,0,-1,1,0,3,-0.7,-0.2,0,Nathaniel,0.3,374,False,,2020-02-02T22:30:14.195243Z,44,89085.jpg,1.9,Chalobah,0.2,False,,a,18,57,27,20017,75,24396,331,0.1,6.1,Chalobah,770,0,1,2,10,0,0,0,1,0,0,2,104,130.6,91.8,52.0,27.2
548,100.0,100.0,216058,0,0,-1,1,0,3,-1.0,-0.5,0,Domingos,0.0,375,False,,2019-10-29T22:00:19.938793Z,44,216058.jpg,1.0,Quina,0.1,False,,a,18,57,4,6704,30,10176,55,0.0,0.9,Quina,18,0,0,0,2,0,0,0,0,0,0,0,10,7.4,0.8,7.0,1.5
549,100.0,100.0,60232,0,0,-2,2,0,2,-0.7,-0.2,1,Craig,0.3,439,False,,2020-02-02T22:30:14.335355Z,48,60232.jpg,1.9,Dawson,0.2,False,,a,18,57,37,9857,54,20718,131,0.1,7.7,Dawson,1549,0,0,4,29,0,0,0,4,0,0,0,231,330.2,32.8,151.0,51.4
550,100.0,100.0,50175,0,0,-2,2,0,4,0.0,0.5,1,Danny,1.0,512,False,,2019-10-19T16:00:16.571131Z,58,50175.jpg,1.2,Welbeck,0.1,False,,a,18,57,10,11395,90,19454,79,0.2,1.7,Welbeck,259,0,0,1,3,0,0,0,0,0,0,0,23,27.4,28.3,72.0,12.7
551,,,18656,0,0,-1,1,0,1,-1.0,-0.5,0,Heurelho da Silva,0.0,513,False,,,44,18656.jpg,0.0,Gomes,0.2,False,,a,18,57,0,5551,58,9975,86,0.0,0.0,Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
552,100.0,75.0,232185,0,0,-3,3,1,3,-0.7,-0.2,1,Ismaïla,0.3,525,False,,2020-01-18T14:30:17.497310Z,62,232185.jpg,3.4,Sarr,0.4,False,,a,18,57,57,135946,398,140087,1509,0.0,9.2,Sarr,1050,3,3,5,15,0,0,0,1,0,0,2,157,215.2,226.9,392.0,83.4
553,0.0,0.0,96767,0,0,0,0,0,2,0.0,0.0,0,Dimitri,0.0,542,False,Joined Granada on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T14:30:16.327156Z,40,96767.jpg,0.3,Foulquier,0.1,False,,n,18,57,1,18712,17,16307,137,0.0,0.2,Foulquier,57,0,0,0,6,0,0,0,0,0,0,0,12,8.0,1.0,0.0,1.0
554,100.0,100.0,175353,0,0,0,0,0,3,-1.0,-0.5,0,Ayotomiwa,0.0,563,False,,2019-12-31T10:30:25.925374Z,45,175353.jpg,0.0,Dele-Bashiru,0.0,False,,a,18,57,0,901,62,613,25,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
555,100.0,100.0,475168,0,0,-1,1,0,4,-1.0,-0.5,0,João Pedro,0.0,592,False,,2020-01-23T23:30:23.901314Z,49,475168.jpg,0.0,Junqueira de Jesus,0.0,False,,a,18,57,0,1159,72,822,72,0.0,0.0,João Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
556,,,168290,0,0,-2,2,0,3,-0.3,0.2,0,Ignacio,0.7,604,False,,,48,168290.jpg,1.0,Pussetto,0.0,False,,a,18,57,4,445,4,317,30,0.1,0.8,Pussetto,32,0,0,0,2,0,0,0,0,0,0,0,12,18.8,0.9,2.0,2.2
557,100.0,100.0,55459,0,0,-4,4,2,2,1.5,0.0,1,Aaron,1.0,376,False,,2020-01-03T17:30:19.587785Z,46,55459.jpg,2.9,Cresswell,1.3,False,,a,19,21,60,286763,1906,243412,1884,0.2,13.0,Cresswell,1843,3,0,4,38,0,0,0,6,0,0,5,302,400.8,259.1,151.0,81.3
558,100.0,100.0,40669,0,0,0,0,0,2,0.7,-0.8,1,Angelo,0.2,377,False,,2020-01-24T15:30:18.149098Z,45,40669.jpg,2.8,Ogbonna,1.2,False,,a,19,21,61,168845,731,119378,2375,0.0,13.6,Ogbonna,1980,2,0,6,34,1,0,0,4,0,0,0,332,427.2,21.3,141.0,58.9
559,100.0,100.0,105717,0,0,-3,3,1,2,0.7,-0.8,0,Arthur,0.2,378,False,,2020-01-24T15:30:18.160148Z,42,105717.jpg,1.7,Masuaku,0.4,False,,a,19,21,25,98238,172,103096,445,0.0,6.0,Masuaku,908,0,1,2,18,0,0,0,3,1,0,3,160,233.4,126.2,53.0,41.4
560,,,20658,0,0,-3,3,0,2,0.7,-0.8,0,Pablo,0.2,379,False,,,42,20658.jpg,1.0,Zabaleta,0.5,False,,a,19,21,10,17847,117,43111,308,0.0,2.4,Zabaleta,588,0,0,0,14,0,0,0,2,0,0,0,90,110.4,50.5,12.0,17.4
561,0.0,0.0,81012,0,0,-1,1,1,2,0.0,0.0,0,Ryan,0.5,380,False,Shoulder injury - Unknown return date,2020-02-19T22:00:17.389503Z,44,81012.jpg,2.9,Fredericks,0.3,False,,i,19,21,57,127166,9,133911,716,0.1,13.0,Fredericks,1686,0,2,6,30,0,0,0,5,0,0,5,318,352.6,247.2,52.0,65.4
562,100.0,100.0,219924,-1,1,-2,2,0,2,4.0,2.5,6,Issa,3.5,381,False,,2019-11-23T14:30:26.684183Z,43,219924.jpg,2.4,Diop,2.1,False,,a,19,21,50,249943,3363,367886,1006,0.8,11.6,Diop,1775,3,0,3,40,0,0,0,8,0,0,2,279,445.2,19.8,144.0,61.0
563,,,166640,0,0,-2,2,1,2,0.5,-1.0,0,Fabián,0.0,382,False,,,43,166640.jpg,2.8,Balbuena,0.4,False,,a,19,21,36,39077,36,46290,834,0.0,8.4,Balbuena,1081,1,0,3,22,0,0,0,2,0,0,3,189,248.0,18.2,149.0,41.5
